   ,日期,时间,交易量,成功率,响应时间
765,0201,1244,660,96.06%,85.28
766,0201,1245,674,94.51%,207.93
767,0201,1246,636,94.97%,213.01
768,0201,1247,651,93.55%,212.15
769,0201,1248,657,96.19%,86.18
770,0201,1249,639,96.4%,83.42
771,0201,1250,711,94.8%,85.46
772,0201,1251,696,95.98%,141.88
773,0201,1252,652,95.55%,152.77
774,0201,1253,697,95.7%,85.32
775,0201,1254,690,95.94%,197.7
776,0201,1255,661,96.37%,146.42
777,0201,1256,731,95.62%,82.19
778,0201,1257,704,95.45%,139.82
779,0201,1258,697,94.69%,199.2
780,0201,1259,658,96.35%,89.09
781,0201,1300,704,95.17%,140.64
782,0201,1301,678,95.28%,142.74
783,0201,1302,703,96.02%,140.54
784,0201,1303,768,95.18%,183.81
785,0201,1304,683,95.61%,141.85
786,0201,1305,681,95.15%,141.92
787,0201,1306,679,96.32%,199.99
788,0201,1307,680,96.76%,79.92
789,0201,1308,690,96.67%,83.7
790,0201,1309,696,96.55%,137.27
791,0201,1310,706,94.62%,136.52
792,0201,1311,724,95.3%,140.05
793,0201,1312,701,95.86%,197.23
794,0201,1313,792,95.45%,130.37
795,0201,1314,755,95.1%,81.46
796,0201,1315,810,94.69%,180.06
797,0201,1316,750,96.4%,79.79
798,0201,1317,794,96.22%,183.4
799,0201,1318,718,94.29%,136.51
800,0201,1319,761,96.06%,82.17
801,0201,1320,781,94.75%,137.26
802,0201,1321,796,94.72%,78.77
803,0201,1322,821,95.01%,178.81
804,0201,1323,747,94.91%,187.7
805,0201,1324,802,94.76%,135.82
806,0201,1325,744,95.83%,80.68
807,0201,1326,689,94.48%,79.29
808,0201,1327,818,96.33%,80.94
809,0201,1328,844,95.97%,83.04
810,0201,1329,824,96.12%,178.94
811,0201,1330,811,95.93%,182.93
812,0201,1331,842,94.77%,134.37
813,0201,1332,851,95.18%,82.22
814,0201,1333,832,95.07%,130.46
815,0201,1334,822,95.38%,82.52
816,0201,1335,823,96.35%,178.23
817,0201,1336,832,94.95%,179.11
818,0201,1337,823,94.9%,126.78
819,0201,1338,838,94.87%,126.84
820,0201,1339,829,96.14%,129.38
821,0201,1340,840,95%,179.02
822,0201,1341,828,96.14%,80.81
823,0201,1342,813,93.85%,126.31
824,0201,1343,846,95.98%,172.74
825,0201,1344,880,96.93%,126.94
826,0201,1345,874,96.8%,126.26
827,0201,1346,856,95.09%,127.35
828,0201,1347,841,95.48%,127.54
829,0201,1348,871,96.33%,127.03
830,0201,1349,935,95.4%,163.98
831,0201,1350,878,96.7%,170.95
832,0201,1351,880,96.7%,77.34
833,0201,1352,947,95.67%,122.27
834,0201,1353,923,97.18%,211.07
835,0201,1354,935,96.15%,252.76
836,0201,1355,925,96.65%,79.82
837,0201,1356,929,95.37%,122.85
838,0201,1357,813,95.57%,77.85
839,0201,1358,859,94.99%,170.43
840,0201,1359,882,95.58%,4657.6
841,0201,1400,930,97.2%,120.65
842,0201,1401,933,96.03%,81.85
843,0201,1402,934,95.18%,122.12
844,0201,1403,878,96.13%,122.95
845,0201,1404,975,94.36%,202
846,0201,1405,989,95.25%,81.57
847,0201,1406,971,95.67%,121.73
848,0201,1407,953,96.85%,122.31
849,0201,1408,836,96.29%,79.51
850,0201,1409,956,96.13%,119.59
851,0201,1410,959,95.41%,160.95
852,0201,1411,889,94.83%,80.43
853,0201,1412,917,94.55%,125.57
854,0201,1413,940,95%,209.02
855,0201,1414,896,94.75%,123.2
856,0201,1415,947,95.25%,126.44
857,0201,1416,1018,96.37%,77.92
858,0201,1417,956,94.87%,117.83
859,0201,1418,988,95.75%,117.37
860,0201,1419,986,95.03%,162.39
861,0201,1420,933,95.18%,77.62
862,0201,1421,936,95.94%,120.79
863,0201,1422,912,94.52%,122.5
864,0201,1423,1005,95.42%,76.23
865,0201,1424,911,96.93%,124.61
866,0201,1425,930,94.84%,80.06
867,0201,1426,931,94.95%,122.36
868,0201,1427,947,94.4%,206.4
869,0201,1428,912,94.96%,80.02
870,0201,1429,987,95.24%,80.6
871,0201,1430,946,95.88%,79.13
872,0201,1431,898,96.77%,172.03
873,0201,1432,936,95.3%,167.48
874,0201,1433,929,96.12%,122.68
875,0201,1434,986,95.44%,122.84
876,0201,1435,925,95.78%,77.54
877,0201,1436,951,95.37%,246.75
878,0201,1437,934,95.93%,80.5
879,0201,1438,965,95.23%,77.23
880,0201,1439,898,94.65%,167.01
881,0201,1440,934,95.29%,208.31
882,0201,1441,989,95.35%,83.97
883,0201,1442,951,94.85%,80.61
884,0201,1443,966,95.55%,164.33
885,0201,1444,966,94.82%,80.12
886,0201,1445,964,95.12%,122.97
887,0201,1446,985,96.95%,123.76
888,0201,1447,934,94.65%,164.37
889,0201,1448,957,95.92%,80.71
890,0201,1449,921,96.63%,166.67
891,0201,1450,924,95.56%,78.2
892,0201,1451,928,95.91%,166.58
893,0201,1452,963,94.39%,75.89
894,0201,1453,964,94.19%,78.82
895,0201,1454,937,95.62%,80.97
896,0201,1455,923,95.12%,122.94
897,0201,1456,957,96.66%,162.49
898,0201,1457,969,95.77%,80.95
899,0201,1458,850,96.24%,224.15
900,0201,1459,900,93.89%,85.04
901,0201,1500,892,94.17%,129.21
902,0201,1501,894,94.63%,83
903,0201,1502,872,94.04%,131.55
904,0201,1503,942,96.07%,163.61
905,0201,1504,904,94.69%,126.43
906,0201,1505,980,96.02%,123.04
907,0201,1506,944,96.08%,206.17
908,0201,1507,944,96.72%,80.06
909,0201,1508,844,96.92%,82.92
910,0201,1509,944,96.5%,129.44
911,0201,1510,1000,95.7%,163.28
912,0201,1511,962,94.91%,121.36
913,0201,1512,927,95.15%,81.37
914,0201,1513,1001,95.2%,118
915,0201,1514,947,95.56%,124.41
916,0201,1515,916,95.09%,167.4
917,0201,1516,895,96.87%,123.45
918,0201,1517,906,95.47%,122.51
919,0201,1518,888,94.59%,125.17
920,0201,1519,978,95.81%,203.86
921,0201,1520,999,95.5%,124.84
922,0201,1521,894,96.64%,214.42
923,0201,1522,945,96.51%,164.81
924,0201,1523,986,95.33%,160.4
925,0201,1524,992,94.96%,121.09
926,0201,1525,1012,95.16%,82.22
927,0201,1526,968,95.56%,163.03
928,0201,1527,1031,96.41%,157.25
929,0201,1528,932,95.28%,255.31
930,0201,1529,985,95.63%,88.82
931,0201,1530,954,95.6%,82.18
932,0201,1531,972,95.78%,205.28
933,0201,1532,897,96.54%,126.75
934,0201,1533,931,96.67%,209.78
935,0201,1534,975,96.21%,201.03
936,0201,1535,907,97.13%,130.9
937,0201,1536,841,96.2%,80.37
938,0201,1537,908,95.59%,166.69
939,0201,1538,904,95.35%,255.86
940,0201,1539,935,96.36%,164.23
941,0201,1540,901,94.12%,123.02
942,0201,1541,978,95.6%,121.06
943,0201,1542,960,93.75%,161.84
944,0201,1543,959,94.99%,119.33
945,0201,1544,932,93.56%,119.29
946,0201,1545,903,95.35%,254.01
947,0201,1546,910,95.71%,164.81
948,0201,1547,885,95.14%,81.88
949,0201,1548,835,94.01%,82.14
950,0201,1549,898,95.55%,170.05
951,0201,1550,970,95.67%,80.91
952,0201,1551,845,96.57%,176.55
953,0201,1552,896,95.2%,169.93
954,0201,1553,837,95.58%,127.38
955,0201,1554,943,94.27%,124.18
956,0201,1555,973,95.79%,81.35
957,0201,1556,919,95.32%,212.91
958,0201,1557,944,95.44%,77.3
959,0201,1558,925,95.68%,82.07
960,0201,1559,853,95.08%,4820.48
961,0201,1600,936,96.37%,207.7
962,0201,1601,921,93.7%,172.77
963,0201,1602,897,95.65%,82.16
964,0201,1603,905,95.36%,80.13
965,0201,1604,841,95.01%,178.74
966,0201,1605,838,96.54%,223.11
967,0201,1606,925,96.11%,212.1
968,0201,1607,921,96.63%,125.83
969,0201,1608,846,95.74%,85.53
970,0201,1609,931,94.84%,123.42
971,0201,1610,904,94.91%,171.4
972,0201,1611,914,96.5%,171.17
973,0201,1612,877,95.78%,129.08
974,0201,1613,863,95.94%,177.44
975,0201,1614,890,94.16%,82.07
976,0201,1615,839,95.83%,128.72
977,0201,1616,880,94.89%,80.17
978,0201,1617,830,96.63%,127.14
979,0201,1618,842,96.79%,81.02
980,0201,1619,878,97.04%,79.19
981,0201,1620,878,94.99%,125.7
982,0201,1621,863,94.79%,176.77
983,0201,1622,873,95.19%,262.08
984,0201,1623,813,94.59%,79.6
985,0201,1624,926,97.19%,124.49
986,0201,1625,806,95.53%,133.41
987,0201,1626,864,94.79%,126.54
988,0201,1627,854,94.5%,80.7
989,0201,1628,941,94.69%,164.46
990,0201,1629,809,95.43%,129.45
991,0201,1630,866,93.88%,126.83
992,0201,1631,836,95.33%,82.56
993,0201,1632,870,94.37%,180.07
994,0201,1633,857,95.8%,127.89
995,0201,1634,867,95.39%,131.34
996,0201,1635,844,96.56%,131.16
997,0201,1636,854,96.25%,81.07
998,0201,1637,847,96.69%,176.47
999,0201,1638,844,96.92%,128
1000,0201,1639,805,96.4%,83.02
1001,0201,1640,812,95.94%,129.89
1002,0201,1641,895,96.31%,262.53
1003,0201,1642,836,95.45%,228.7
1004,0201,1643,801,97.38%,183.67
1005,0201,1644,827,94.92%,132.07
1006,0201,1645,783,96.55%,133.01
1007,0201,1646,841,97.27%,86.97
1008,0201,1647,831,94.95%,131.52
1009,0201,1648,808,95.17%,130.17
1010,0201,1649,777,94.85%,130.32
1011,0201,1650,789,97.08%,82.44
1012,0201,1651,807,95.42%,133.48
1013,0201,1652,755,95.63%,83.07
1014,0201,1653,794,96.47%,81.83
1015,0201,1654,807,96.41%,83.51
1016,0201,1655,821,95.74%,131.23
1017,0201,1656,794,95.59%,132
1018,0201,1657,807,95.17%,130.48
1019,0201,1658,789,96.58%,134.14
1020,0201,1659,785,96.18%,10378.3
1021,0201,1700,751,94.01%,137.46
1022,0201,1701,805,94.78%,134.65
1023,0201,1702,781,96.16%,135.36
1024,0201,1703,774,95.22%,182.65
1025,0201,1704,769,95.58%,83.22
1026,0201,1705,740,96.08%,81.49
1027,0201,1706,735,96.46%,84.47
1028,0201,1707,818,95.11%,283.18
1029,0201,1708,747,95.45%,84.93
1030,0201,1709,774,96.64%,133.88
1031,0201,1710,739,96.21%,82.16
1032,0201,1711,731,96.31%,245.58
1033,0201,1712,762,95.28%,81.53
1034,0201,1713,734,95.5%,135.9
1035,0201,1714,679,95.29%,84.75
1036,0201,1715,677,95.72%,204.02
1037,0201,1716,710,96.2%,141.97
1038,0201,1717,754,95.36%,87.44
1039,0201,1718,700,97.86%,198.78
1040,0201,1719,714,95.94%,137.56
1041,0201,1720,721,95.98%,138.27
1042,0201,1721,667,96.25%,148.85
1043,0201,1722,768,94.53%,86.64
1044,0201,1723,773,97.67%,192.75
1045,0201,1724,667,97%,92.78
1046,0201,1725,683,95.17%,82.36
1047,0201,1726,733,95.63%,203.24
1048,0201,1727,675,95.7%,157.6
1049,0201,1728,677,94.53%,142.43
1050,0201,1729,705,96.31%,139.51
1051,0201,1730,713,96.21%,139.78
1052,0201,1731,699,95.99%,202.25
1053,0201,1732,715,96.22%,195.86
1054,0201,1733,691,97.25%,82.28
1055,0201,1734,684,96.64%,85.54
1056,0201,1735,689,95.36%,143.56
1057,0201,1736,708,95.62%,83.58
1058,0201,1737,703,93.74%,84.07
1059,0201,1738,678,94.1%,140.95
1060,0201,1739,617,97.73%,82.82
1061,0201,1740,642,97.35%,146.48
1062,0201,1741,721,96.95%,83.2
1063,0201,1742,691,96.96%,142.5
1064,0201,1743,653,96.17%,208.86
1065,0201,1744,645,95.19%,274.5
1066,0201,1745,605,96.53%,216.77
1067,0201,1746,600,96%,150.44
1068,0201,1747,631,96.83%,85.68
1069,0201,1748,651,96.62%,208.57
1070,0201,1749,602,97.01%,152.69
1071,0201,1750,576,96.35%,225.75
1072,0201,1751,565,97.17%,87.88
1073,0201,1752,589,96.26%,162.94
1074,0201,1753,573,95.11%,88.26
1075,0201,1754,543,95.76%,230.79
1076,0201,1755,557,96.05%,156.05
1077,0201,1756,568,95.07%,225.14
1078,0201,1757,597,96.31%,157.58
1079,0201,1758,576,95.83%,154.32
1080,0201,1759,581,96.04%,87.16
1081,0201,1800,598,95.82%,151.61
1082,0201,1801,531,95.48%,237.32
1083,0201,1802,569,96.66%,87.34
1084,0201,1803,500,97%,167.43
1085,0201,1804,507,96.25%,171.86
1086,0201,1805,564,96.45%,93.46
1087,0201,1806,544,96.69%,245.83
1088,0201,1807,514,96.69%,90.11
1089,0201,1808,526,95.25%,167.78
1090,0201,1809,512,96.09%,89.49
1091,0201,1810,520,95.96%,85.18
1092,0201,1811,541,93.53%,90.42
1093,0201,1812,592,95.61%,225.29
1094,0201,1813,532,95.3%,311.22
1095,0201,1814,487,96.51%,259.71
1096,0201,1815,565,94.16%,90.86
1097,0201,1816,463,94.38%,88.52
1098,0201,1817,499,95.19%,88.16
1099,0201,1818,509,94.7%,85.51
1100,0201,1819,523,95.6%,241.03
1101,0201,1820,538,97.21%,96.03
1102,0201,1821,467,94.86%,178.37
1103,0201,1822,469,95.31%,172.92
1104,0201,1823,483,94.2%,88.64
1105,0201,1824,490,96.12%,176.14
1106,0201,1825,490,95.92%,171.82
1107,0201,1826,472,94.28%,179.14
1108,0201,1827,506,95.26%,92.03
1109,0201,1828,504,95.83%,92.89
1110,0201,1829,495,96.77%,91.38
1111,0201,1830,446,94.62%,182.79
1112,0201,1831,422,95.73%,90.58
1113,0201,1832,445,96.4%,87.88
1114,0201,1833,476,95.8%,95.68
1115,0201,1834,414,95.41%,184.73
1116,0201,1835,481,97.3%,91.27
1117,0201,1836,449,97.1%,351.24
1118,0201,1837,462,97.4%,179.73
1119,0201,1838,469,95.52%,268.49
1120,0201,1839,491,95.72%,94.54
1121,0201,1840,487,95.89%,85.42
1122,0201,1841,421,95.01%,182.71
1123,0201,1842,490,94.9%,167.15
1124,0201,1843,485,95.88%,170.74
1125,0201,1844,433,96.07%,189.88
1126,0201,1845,430,96.51%,89.94
1127,0201,1846,410,97.8%,188.01
1128,0201,1847,438,96.35%,180.47
1129,0201,1848,433,97%,183.33
1130,0201,1849,431,95.13%,86.84
1131,0201,1850,468,97.01%,90.09
1132,0201,1851,496,95.77%,167.72
1133,0201,1852,471,94.9%,90.44
1134,0201,1853,466,93.99%,89.2
1135,0201,1854,487,96.51%,92.35
1136,0201,1855,462,95.89%,267.68
1137,0201,1856,464,96.98%,261.45
1138,0201,1857,481,94.39%,92.21
1139,0201,1858,469,96.38%,176.1
1140,0201,1859,533,96.06%,15250.89
1141,0201,1900,488,97.75%,256.81
1142,0201,1901,458,95.63%,93.66
1143,0201,1902,475,97.26%,85.58
1144,0201,1903,486,96.5%,171.14
1145,0201,1904,475,96.84%,90.62
1146,0201,1905,420,94.29%,280.84
1147,0201,1906,410,95.61%,184.29
1148,0201,1907,399,97.49%,91.68
1149,0201,1908,403,95.29%,186.01
1150,0201,1909,461,96.53%,87.93
1151,0201,1910,399,93.48%,192.07
1152,0201,1911,401,94.51%,187.78
1153,0201,1912,460,94.35%,86.45
1154,0201,1913,459,94.12%,177.05
1155,0201,1914,400,94.5%,87.39
1156,0201,1915,449,95.1%,175.1
1157,0201,1916,479,95.41%,89.96
1158,0201,1917,462,96.54%,92.22
1159,0201,1918,468,96.15%,434.4
1160,0201,1919,435,96.09%,190.07
1161,0201,1920,437,96.34%,94.27
1162,0201,1921,436,95.18%,180.92
1163,0201,1922,411,96.84%,184.76
1164,0201,1923,456,96.71%,90.9
1165,0201,1924,407,97.05%,94.2
1166,0201,1925,449,96.88%,274.04
1167,0201,1926,404,97.28%,187.8
1168,0201,1927,434,96.54%,272.37
1169,0201,1928,411,96.59%,92.51
1170,0201,1929,410,97.07%,88.86
1171,0201,1930,386,97.67%,88.78
1172,0201,1931,411,95.62%,89.8
1173,0201,1932,395,95.44%,194.45
1174,0201,1933,448,96.21%,179.81
1175,0201,1934,448,96.21%,183.95
1176,0201,1935,426,96.71%,91.5
1177,0201,1936,436,96.1%,179.26
1178,0201,1937,410,94.88%,91.09
1179,0201,1938,440,95.91%,182.11
1180,0201,1939,420,95.24%,379.82
1181,0201,1940,423,94.33%,89.73
1182,0201,1941,463,96.33%,176.66
1183,0201,1942,434,96.77%,85.93
1184,0201,1943,405,97.28%,86.85
1185,0201,1944,400,96.5%,94.99
1186,0201,1945,399,95.49%,291.38
1187,0201,1946,423,95.74%,286.1
1188,0201,1947,423,95.51%,90.03
1189,0201,1948,412,96.84%,91.78
1190,0201,1949,400,97%,290.4
1191,0201,1950,419,96.9%,183.42
1192,0201,1951,394,96.45%,294.75
1193,0201,1952,438,97.72%,270.93
1194,0201,1953,391,96.42%,194.27
1195,0201,1954,394,96.7%,88.87
1196,0201,1955,390,92.31%,195.57
1197,0201,1956,406,94.09%,191.39
1198,0201,1957,403,95.53%,189.71
1199,0201,1958,386,95.34%,196.94
1200,0201,1959,391,95.65%,95.48
1201,0201,2000,385,94.03%,197.56
1202,0201,2001,398,94.97%,194.37
1203,0201,2002,376,97.07%,88.98
1204,0201,2003,393,97.2%,89.58
1205,0201,2004,395,95.19%,189.56
1206,0201,2005,367,96.73%,88.95
1207,0201,2006,341,96.48%,90.09
1208,0201,2007,350,95.43%,322.95
1209,0201,2008,328,97.26%,90.99
1210,0201,2009,322,98.45%,213.27
1211,0201,2010,329,96.66%,87.91
1212,0201,2011,322,96.89%,91.3
1213,0201,2012,355,96.34%,211.16
1214,0201,2013,314,94.9%,91.89
1215,0201,2014,338,96.75%,90.01
1216,0201,2015,336,96.13%,92.44
1217,0201,2016,341,96.19%,208.66
1218,0201,2017,376,96.28%,207.41
1219,0201,2018,339,94.4%,89.29
1220,0201,2019,358,96.65%,104.3
1221,0201,2020,354,95.76%,103.79
1222,0201,2021,353,96.32%,90.26
1223,0201,2022,322,95.03%,222.96
1224,0201,2023,310,95.48%,88.95
1225,0201,2024,321,94.7%,214.25
1226,0201,2025,297,94.28%,89.24
1227,0201,2026,343,97.08%,89.79
1228,0201,2027,328,95.73%,213.91
1229,0201,2028,306,95.75%,220.7
1230,0201,2029,313,94.25%,92.21
1231,0201,2030,313,97.12%,95.28
1232,0201,2031,331,94.86%,92.31
1233,0201,2032,309,95.15%,89.89
1234,0201,2033,350,95.43%,107.16
1235,0201,2034,289,92.73%,95.57
1236,0201,2035,304,97.37%,91.94
1237,0201,2036,340,95%,95.5
1238,0201,2037,362,93.92%,89.67
1239,0201,2038,329,94.22%,214.72
1240,0201,2039,311,95.18%,89.03
1241,0201,2040,364,98.63%,89.8
1242,0201,2041,342,95.32%,207.22
1243,0201,2042,324,97.22%,336.3
1244,0201,2043,314,94.9%,90.56
1245,0201,2044,327,95.72%,334.18
1246,0201,2045,363,95.32%,94.35
1247,0201,2046,304,97.7%,357.45
1248,0201,2047,341,95.31%,95.61
1249,0201,2048,330,95.45%,91.34
1250,0201,2049,299,97.32%,98.25
1251,0201,2050,284,95.77%,90.41
1252,0201,2051,266,96.62%,94.94
1253,0201,2052,266,94.74%,96.52
1254,0201,2053,244,95.49%,261.95
1255,0201,2054,276,96.01%,91.82
1256,0201,2055,269,96.65%,247.73
1257,0201,2056,241,96.68%,95.21
1258,0201,2057,292,97.26%,232.95
1259,0201,2058,264,95.83%,95.06
1260,0201,2059,297,96.3%,95.57
1261,0201,2100,248,95.16%,412.15
1262,0201,2101,292,96.92%,91.92
1263,0201,2102,240,96.67%,94.03
1264,0201,2103,280,94.64%,233.25
1265,0201,2104,242,95.45%,96.33
1266,0201,2105,229,95.2%,93.81
1267,0201,2106,240,97.08%,92.55
1268,0201,2107,253,95.26%,248.24
1269,0201,2108,233,96.57%,265.43
1270,0201,2109,241,95.02%,262.73
1271,0201,2110,269,96.28%,241.25
1272,0201,2111,289,98.62%,230.78
1273,0201,2112,291,95.88%,91.16
1274,0201,2113,275,97.45%,93.08
1275,0201,2114,279,98.21%,95.47
1276,0201,2115,266,96.24%,91.86
1277,0201,2116,229,97.38%,94.38
1278,0201,2117,255,94.9%,250.46
1279,0201,2118,265,96.98%,95.91
1280,0201,2119,241,96.27%,99.93
1281,0201,2120,248,97.18%,254.56
1282,0201,2121,247,96.76%,257.63
1283,0201,2122,256,95.31%,93.45
1284,0201,2123,243,96.3%,254.71
1285,0201,2124,291,96.56%,94.59
1286,0201,2125,268,96.64%,100.88
1287,0201,2126,240,96.67%,88.44
1288,0201,2127,258,97.29%,246.64
1289,0201,2128,260,97.69%,244.92
1290,0201,2129,262,95.42%,96.58
1291,0201,2130,263,95.82%,96.54
1292,0201,2131,234,96.15%,92.64
1293,0201,2132,238,97.9%,276.32
1294,0201,2133,226,94.69%,89.47
1295,0201,2134,213,97.18%,466.42
1296,0201,2135,213,94.84%,107.23
1297,0201,2136,248,97.58%,253.4
1298,0201,2137,247,96.76%,98.02
1299,0201,2138,221,96.38%,90.02
1300,0201,2139,209,98.09%,97.39
1301,0201,2140,210,97.14%,97.61
1302,0201,2141,183,96.72%,99.9
1303,0201,2142,201,97.51%,326.81
1304,0201,2143,171,96.49%,323.63
1305,0201,2144,188,95.74%,104.09
1306,0201,2145,177,97.74%,94.54
1307,0201,2146,191,95.81%,299.97
1308,0201,2147,217,95.39%,278.41
1309,0201,2148,181,95.58%,93.15
1310,0201,2149,156,96.15%,93.69
1311,0201,2150,164,96.34%,96.84
1312,0201,2151,168,97.62%,92.03
1313,0201,2152,169,97.04%,92.81
1314,0201,2153,161,96.89%,91.43
1315,0201,2154,168,97.02%,97.27
1316,0201,2155,165,98.79%,97.79
1317,0201,2156,174,98.85%,321.91
1318,0201,2157,186,97.31%,100.26
1319,0201,2158,163,95.71%,95.99
1320,0201,2159,163,95.71%,97.29
1321,0201,2200,146,95.89%,94.9
1322,0201,2201,145,95.17%,92.84
1323,0201,2202,134,93.28%,91.35
1324,0201,2203,143,94.41%,94.47
1325,0201,2204,140,96.43%,94.26
1326,0201,2205,134,93.28%,394.01
1327,0201,2206,148,91.89%,93.5
1328,0201,2207,177,94.35%,96.27
1329,0201,2208,198,97.47%,92.53
1330,0201,2209,169,95.86%,101.69
1331,0201,2210,168,98.21%,95.37
1332,0201,2211,185,96.22%,318.65
1333,0201,2212,176,98.3%,96.38
1334,0201,2213,154,98.7%,91.64
1335,0201,2214,133,96.24%,89.73
1336,0201,2215,185,98.38%,91.76
1337,0201,2216,150,96%,94.21
1338,0201,2217,168,95.83%,103.36
1339,0201,2218,137,97.08%,91.51
1340,0201,2219,168,97.02%,95.23
1341,0201,2220,194,96.39%,90.91
1342,0201,2221,134,95.52%,92.66
1343,0201,2222,135,97.78%,92.73
1344,0201,2223,110,99.09%,456.86
1345,0201,2224,136,97.79%,91.21
1346,0201,2225,126,96.03%,93.49
1347,0201,2226,139,96.4%,96.6
1348,0201,2227,135,94.07%,96.61
1349,0201,2228,133,94.74%,98.11
1350,0201,2229,127,96.85%,93.84
1351,0201,2230,145,95.17%,93.48
1352,0201,2231,120,96.67%,92.68
1353,0201,2232,126,96.03%,438.16
1354,0201,2233,92,97.83%,166.21
1355,0201,2234,118,98.31%,112.9
1356,0201,2235,123,94.31%,96.28
1357,0201,2236,101,98.02%,493.15
1358,0201,2237,126,89.68%,96.38
1359,0201,2238,114,96.49%,447.51
1360,0201,2239,102,93.14%,90.27
1361,0201,2240,120,95%,426.71
1362,0201,2241,100,99%,97.68
1363,0201,2242,132,93.94%,395.62
1364,0201,2243,125,96%,97.02
1365,0201,2244,101,92.08%,90.84
1366,0201,2245,130,94.62%,97.06
1367,0201,2246,97,95.88%,95.01
1368,0201,2247,109,95.41%,96.9
1369,0201,2248,79,98.73%,94.68
1370,0201,2249,106,96.23%,469.28
1371,0201,2250,94,95.74%,92.44
1372,0201,2251,94,96.81%,103.29
1373,0201,2252,106,91.51%,95.58
1374,0201,2253,98,95.92%,516.11
1375,0201,2254,110,93.64%,100.44
1376,0201,2255,81,96.3%,107.01
1377,0201,2256,92,93.48%,545.05
1378,0201,2257,89,98.88%,94.99
1379,0201,2258,85,95.29%,97.99
1380,0201,2259,95,91.58%,90.72
1381,0201,2300,93,98.92%,100.33
1382,0201,2301,85,98.82%,96.38
1383,0201,2302,104,99.04%,95.24
1384,0201,2303,79,93.67%,102.99
1385,0201,2304,64,93.75%,102.2
1386,0201,2305,72,93.06%,100.35
1387,0201,2306,83,96.39%,100.33
1388,0201,2307,90,97.78%,1015.26
1389,0201,2308,83,96.39%,114.53
1390,0201,2309,78,94.87%,93.04
1391,0201,2310,77,93.51%,99.48
1392,0201,2311,77,97.4%,94.61
1393,0201,2312,87,93.1%,94.54
1394,0201,2313,77,93.51%,611.56
1395,0201,2314,81,98.77%,100.1
1396,0201,2315,76,96.05%,92.34
1397,0201,2316,76,94.74%,91.82
1398,0201,2317,64,93.75%,97.13
1399,0201,2318,62,98.39%,90.98
1400,0201,2319,84,97.62%,93.52
1401,0201,2320,107,96.26%,96.99
1402,0201,2321,101,93.07%,116.34
1403,0201,2322,95,94.74%,521.77
1404,0201,2323,72,95.83%,650.56
1405,0201,2324,68,95.59%,94.68
1406,0201,2325,68,92.65%,756.24
1407,0201,2326,85,97.65%,130.84
1408,0201,2327,87,95.4%,96.94
1409,0201,2328,83,95.18%,100.19
1410,0201,2329,64,96.88%,95.42
1411,0201,2330,76,97.37%,95.24
1412,0201,2331,69,95.65%,97.46
1413,0201,2332,53,94.34%,96.47
1414,0201,2333,79,100%,97.47
1415,0201,2334,76,100%,96.26
1416,0201,2335,77,94.81%,94
1417,0201,2336,70,91.43%,106.73
1418,0201,2337,52,100%,126.58
1419,0201,2338,61,93.44%,98.18
1420,0201,2339,64,89.06%,93.77
1421,0201,2340,71,94.37%,95.38
1422,0201,2341,68,94.12%,691.38
1423,0201,2342,74,94.59%,98.7
1424,0201,2343,49,100%,99.9
1425,0201,2344,68,95.59%,97.62
1426,0201,2345,47,95.74%,92.13
1427,0201,2346,62,95.16%,96.23
1428,0201,2347,53,98.11%,95.21
1429,0201,2348,57,96.49%,91.3
1430,0201,2349,58,96.55%,96.93
1431,0201,2350,47,100%,100.32
1432,0201,2351,57,100%,96.61
1433,0201,2352,45,100%,98.56
1434,0201,2353,56,94.64%,97.79
1435,0201,2354,80,91.25%,140.94
1436,0201,2355,75,96%,99.92
1437,0201,2356,70,97.14%,93.87
1438,0201,2357,57,96.49%,857.44
1439,0201,2358,66,89.39%,96.71
1440,0201,2359,48,93.75%,100.65
1441,0202,0000,74,98.65%,637.54
1442,0202,0001,74,97.3%,97.55
1443,0202,0002,52,90.38%,90.6
1444,0202,0003,58,98.28%,95.79
1445,0202,0004,59,98.31%,102.14
1446,0202,0005,56,100%,810.16
1447,0202,0006,67,95.52%,693.13
1448,0202,0007,88,95.45%,101.09
1449,0202,0008,66,95.45%,702.44
1450,0202,0009,88,96.59%,100.56
1451,0202,0010,103,94.17%,103.44
1452,0202,0011,77,97.4%,112.52
1453,0202,0012,66,100%,702.32
1454,0202,0013,82,100%,108.43
1455,0202,0014,82,100%,156.54
1456,0202,0015,55,98.18%,182.56
1457,0202,0016,86,97.67%,97.73
1458,0202,0017,46,95.65%,99.17
1459,0202,0018,70,97.14%,113.01
1460,0202,0019,72,98.61%,111.67
1461,0202,0020,64,92.19%,109.67
